joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
-0.001180,-0.031702,0.013243,-0.010234,0.008626,0.026132,0.021257,0.019871,-0.051280,-0.029154,-0.012638,0.124218,0.019015,-0.014396,-0.011119,-0.067914,-0.009009,-0.014419,0.000000,0.104080,0.004045,0.000000,0.050973,-0.065766,-0.041021,-0.000184,0.012724,-0.020029,0.034025
0.007209,-0.025004,0.014712,-0.011463,0.006959,0.022674,0.015547,0.014993,-0.046108,-0.028331,-0.011791,0.124925,0.005363,-0.015962,-0.002041,-0.051715,-0.009624,-0.010930,0.000000,0.109936,0.007420,0.000000,0.035008,-0.063134,-0.032220,-0.006455,0.008736,-0.013651,0.011790
0.023988,-0.011607,0.017652,-0.013921,0.003625,0.015758,0.004127,0.005237,-0.035764,-0.026684,-0.010097,0.126339,-0.021940,-0.019093,0.016115,-0.019319,-0.010854,-0.003951,0.000000,0.121647,0.014169,0.000000,0.003079,-0.057870,-0.014618,-0.018998,0.000758,-0.000894,-0.032682
-0.001162,-0.030886,0.012389,0.009655,0.000226,0.016178,0.010391,0.031924,-0.013495,0.010996,0.014568,0.133942,-0.028834,-0.020569,0.004098,-0.041177,0.006198,0.008131,0.000000,0.115842,0.019798,0.000000,-0.007399,-0.034767,0.007636,-0.011943,-0.008082,-0.013476,-0.011199
-0.013736,-0.040526,0.009757,0.021443,-0.001473,0.016388,0.013523,0.045268,-0.002361,0.029837,0.026901,0.137744,-0.032281,-0.021306,-0.001911,-0.052106,0.014724,0.014172,0.000000,0.112939,0.022613,0.000000,-0.012639,-0.023216,0.018763,-0.008415,-0.012502,-0.019767,-0.000458
0.003396,-0.022155,0.019188,-0.030443,-0.016681,-0.005924,-0.020930,0.028861,0.002944,-0.000104,0.027797,0.141492,-0.052146,-0.015057,-0.028780,-0.025334,0.020978,-0.014070,0.000000,0.130720,0.052364,0.000000,0.018060,-0.031081,-0.018645,-0.013056,0.004662,-0.051753,0.009317
-0.000907,-0.021413,0.014416,-0.017688,-0.007213,-0.000708,-0.016515,0.027773,-0.005329,0.006111,0.017149,0.138760,-0.048960,-0.016412,-0.019256,-0.029533,0.015122,-0.009454,0.000000,0.129364,0.048252,0.000000,0.022253,-0.025305,-0.022224,-0.008975,0.004091,-0.029444,0.006471
-0.009513,-0.019928,0.004871,0.007821,0.011721,0.009725,-0.007685,0.025598,-0.021875,0.018541,-0.004148,0.133295,-0.042590,-0.019121,-0.000207,-0.037930,0.003408,-0.000224,0.000000,0.126650,0.040029,0.000000,0.030638,-0.013753,-0.029382,-0.000812,0.002950,0.015174,0.000780
-0.017934,-0.017868,0.008347,-0.007299,0.019633,0.014980,-0.020826,0.006826,-0.026738,0.011231,-0.021795,0.124555,-0.031363,-0.033320,-0.001837,-0.037382,-0.007261,0.000731,0.000000,0.119903,0.030636,0.000000,0.017940,0.003931,-0.016702,0.013421,0.002923,-0.006581,0.016139
-0.022144,-0.016838,0.010085,-0.014859,0.023589,0.017608,-0.027396,-0.002561,-0.029169,0.007576,-0.030619,0.120184,-0.025749,-0.040419,-0.002653,-0.037107,-0.012596,0.001208,0.000000,0.116529,0.025939,0.000000,0.011591,0.012772,-0.010362,0.020537,0.002909,-0.017458,0.023819
-0.009454,-0.004969,0.004689,-0.002709,0.014722,0.011848,0.003674,0.068046,-0.023123,0.039986,-0.015642,0.133106,-0.040721,-0.032802,0.015226,-0.026629,0.009642,0.012142,0.000000,0.114906,0.053930,0.000000,-0.038302,-0.018856,-0.001608,-0.015021,-0.014032,-0.028450,0.013311
-0.019704,-0.019387,0.008406,-0.001913,0.000189,0.003821,0.014835,0.043063,-0.011376,0.050911,-0.006066,0.132757,-0.055584,-0.035616,0.002962,-0.016766,0.018119,0.030653,0.000000,0.131637,0.070773,0.000000,-0.045853,-0.034812,0.011881,0.007057,-0.003357,-0.035061,0.033875
-0.040203,-0.048225,0.015840,-0.000322,-0.028878,-0.012232,0.037158,-0.006901,0.012119,0.072759,0.013086,0.132061,-0.085310,-0.041245,-0.021565,0.002961,0.035073,0.067675,0.000000,0.165099,0.104460,0.000000,-0.060954,-0.066722,0.038859,0.051213,0.017995,-0.048282,0.075004
-0.041007,-0.003249,0.000389,-0.001687,-0.002626,-0.001478,-0.022535,-0.002411,-0.008691,0.040231,0.004895,0.143017,-0.063264,-0.006700,-0.033955,-0.009637,0.029355,0.004755,0.000000,0.135969,0.084256,0.000000,-0.013888,-0.020482,0.000254,-0.003157,0.000256,-0.007905,0.021050
-0.041410,0.019239,-0.007336,-0.002369,0.010499,0.003900,-0.052381,-0.000166,-0.019096,0.023966,0.000799,0.148494,-0.052240,0.010572,-0.040150,-0.015936,0.026497,-0.026705,0.000000,0.121404,0.074154,0.000000,0.009645,0.002638,-0.019049,-0.030342,-0.008613,0.012284,-0.005927
0.001985,0.029587,0.001824,-0.011968,0.027207,0.008913,-0.015591,0.024118,-0.025999,-0.008438,-0.034685,0.135984,-0.046170,-0.002471,0.008020,0.012438,-0.007174,-0.012232,0.000000,0.117660,0.067470,0.000000,0.002400,-0.001328,-0.038043,-0.009747,0.010543,-0.000487,-0.047824
-0.005617,0.016211,-0.000290,-0.005723,0.029831,0.007030,-0.007896,0.029892,-0.027513,0.000425,-0.023241,0.138170,-0.048496,0.003990,0.008550,0.006835,0.006145,-0.008090,0.000000,0.121691,0.073771,0.000000,-0.001595,0.000595,-0.029602,-0.014728,0.003620,0.001617,-0.030746
-0.020821,-0.010541,-0.004518,0.006766,0.035081,0.003264,0.007494,0.041439,-0.030542,0.018151,-0.000353,0.142540,-0.053149,0.016912,0.009610,-0.004370,0.032784,0.000195,0.000000,0.129755,0.086374,0.000000,-0.009584,0.004442,-0.012720,-0.024691,-0.010227,0.005826,0.003410
-0.006118,-0.002975,-0.007129,0.003312,0.003360,-0.004100,0.016911,-0.007317,-0.012590,0.019520,0.000680,0.147070,-0.062649,-0.008378,-0.008459,-0.006173,0.028268,0.005234,0.000000,0.127256,0.072742,0.000000,-0.009704,-0.005496,0.012313,-0.006736,-0.002360,0.000612,0.010620
0.001234,0.000807,-0.008435,0.001584,-0.012501,-0.007782,0.021619,-0.031695,-0.003613,0.020204,0.001196,0.149335,-0.067399,-0.021022,-0.017494,-0.007074,0.026010,0.007754,0.000000,0.126007,0.065925,0.000000,-0.009763,-0.010464,0.024830,0.002242,0.001574,-0.001994,0.014224
-0.019167,0.002371,-0.000946,0.000531,0.007554,0.013901,-0.010711,0.058495,-0.038321,0.051155,-0.002696,0.109524,-0.033245,-0.006523,-0.042930,0.007081,-0.018489,0.005280,0.000000,0.121222,0.056298,0.000000,0.012546,-0.027456,-0.001518,0.006654,0.013289,0.004720,0.006278
-0.013782,0.003107,-0.001009,-0.000902,-0.002514,0.011448,-0.006941,0.028694,-0.037110,0.043344,0.009713,0.116423,-0.043511,-0.013687,-0.030705,0.005181,-0.010130,-0.001333,0.000000,0.119872,0.051219,0.000000,0.021088,-0.037971,0.001290,0.000355,0.013745,-0.004500,0.006949
-0.003011,0.004578,-0.001135,-0.003768,-0.022650,0.006540,0.000598,-0.030907,-0.034688,0.027722,0.034532,0.130223,-0.064044,-0.028014,-0.006255,0.001380,0.006588,-0.014560,0.000000,0.117173,0.041063,0.000000,0.038173,-0.059000,0.006905,-0.012243,0.014658,-0.022939,0.008292
-0.010279,0.017059,-0.010986,-0.004509,-0.002449,0.003566,-0.018492,-0.001247,-0.030611,0.022960,-0.009573,0.130759,-0.045023,-0.009830,0.008972,-0.010722,0.011797,-0.021809,0.000000,0.109935,0.039039,0.000000,0.031197,-0.006738,-0.001521,-0.002421,0.007034,-0.024832,0.017880
-0.013914,0.023300,-0.015911,-0.004880,0.007651,0.002079,-0.028037,0.013583,-0.028573,0.020580,-0.031625,0.131028,-0.035512,-0.000739,0.016586,-0.016773,0.014402,-0.025434,0.000000,0.106316,0.038027,0.000000,0.027709,0.019393,-0.005734,0.002490,0.003222,-0.025778,0.022675
-0.014910,0.019377,0.013578,-0.068300,-0.003676,0.012204,-0.072287,0.011662,-0.068921,-0.062397,-0.040302,0.103673,0.012360,0.033279,-0.020103,-0.021966,-0.042136,-0.052037,0.000000,0.082844,0.021472,0.000000,0.067538,0.019019,-0.080065,-0.013757,0.030019,-0.038153,0.048490
-0.022454,0.010036,0.007911,-0.057567,-0.004312,0.009439,-0.059693,0.013558,-0.062198,-0.034450,-0.033402,0.101614,0.003387,0.015914,-0.017984,-0.016060,-0.026870,-0.041929,0.000000,0.091555,0.028504,0.000000,0.040478,0.003038,-0.054567,-0.001223,0.021753,-0.033101,0.035831
-0.037544,-0.008646,-0.003422,-0.036103,-0.005584,0.003910,-0.034503,0.017350,-0.048753,0.021443,-0.019600,0.097497,-0.014559,-0.018815,-0.013745,-0.004249,0.003662,-0.021712,0.000000,0.108976,0.042568,0.000000,-0.013644,-0.028922,-0.003572,0.023845,0.005220,-0.022996,0.010514
-0.032970,-0.000331,-0.011422,-0.011350,0.011125,0.006492,-0.021176,0.027413,-0.037397,0.035776,-0.009545,0.097373,0.000838,-0.009186,-0.004535,-0.004220,-0.024173,-0.011744,0.000000,0.080931,0.007039,0.000000,0.001942,0.023592,-0.003563,0.013446,0.004872,-0.015245,0.018644
-0.030683,0.003827,-0.015422,0.001026,0.019480,0.007783,-0.014513,0.032445,-0.031718,0.042942,-0.004517,0.097311,0.008537,-0.004371,0.000070,-0.004206,-0.038091,-0.006760,0.000000,0.066909,-0.010725,0.000000,0.009735,0.049849,-0.003558,0.008247,0.004698,-0.011370,0.022709
-0.016961,0.019922,-0.015999,-0.016665,0.000308,0.016621,-0.021580,-0.023227,-0.032768,-0.003558,0.004850,0.083145,0.013770,0.011259,0.004366,0.001395,0.014337,-0.016071,0.000000,0.096238,0.026675,0.000000,-0.006022,-0.022005,-0.029555,-0.018796,0.003879,0.023831,-0.009323
-0.016440,0.017303,-0.013499,-0.013687,-0.001189,0.022127,-0.015625,-0.018857,-0.037044,0.002099,-0.002933,0.081439,0.017397,0.006499,0.007196,0.003388,-0.000221,-0.010513,0.000000,0.082443,0.011603,0.000000,0.003774,-0.004133,-0.029131,-0.017804,0.004075,0.024795,-0.010069
-0.015399,0.012067,-0.008497,-0.007730,-0.004182,0.033139,-0.003716,-0.010116,-0.045597,0.013415,-0.018500,0.078027,0.024650,-0.003021,0.012855,0.007374,-0.029336,0.000604,0.000000,0.054853,-0.018543,0.000000,0.023367,0.031611,-0.028283,-0.015822,0.004466,0.026722,-0.011561
-0.005206,-0.001071,-0.008582,0.023481,0.010042,0.017318,0.013295,0.033447,-0.036053,0.026755,-0.012714,0.080173,0.012318,0.000089,0.023624,-0.008118,-0.008055,0.001851,0.000000,0.061867,-0.012885,0.000000,-0.000856,0.026920,-0.015537,-0.009387,0.001675,0.000062,0.017183
-0.000109,-0.007641,-0.008624,0.039087,0.017155,0.009407,0.021801,0.055228,-0.031282,0.033426,-0.009821,0.081246,0.006153,0.001644,0.029009,-0.015864,0.002586,0.002475,0.000000,0.065374,-0.010056,0.000000,-0.012968,0.024574,-0.009164,-0.006170,0.000280,-0.013268,0.031556
0.011008,0.019379,0.004401,0.004057,0.006374,0.024721,0.027429,-0.013255,-0.031784,-0.004351,-0.007216,0.066050,0.014772,0.017174,0.023140,0.016916,-0.007582,-0.005969,0.000000,0.063608,-0.001899,0.000000,0.015160,0.013302,-0.050856,-0.020809,0.008795,-0.009999,0.010507
-0.001209,0.005966,-0.000833,0.017686,-0.001352,0.023521,0.023499,-0.007097,-0.025379,0.012701,0.000861,0.066168,0.010245,-0.002468,0.026132,0.014224,0.000693,0.008127,0.000000,0.065783,-0.000113,0.000000,-0.000166,0.006641,-0.025033,-0.012833,0.007004,-0.010948,0.023421
-0.025644,-0.020859,-0.011300,0.044945,-0.016803,0.021119,0.015638,0.005220,-0.012569,0.046803,0.017015,0.066404,0.001191,-0.041752,0.032115,0.008841,0.017241,0.036319,0.000000,0.070134,0.003458,0.000000,-0.030817,-0.006681,0.026612,0.003121,0.003420,-0.012846,0.049249
-0.046299,-0.032961,-0.008353,0.021300,-0.017551,0.026112,-0.022143,0.011007,-0.001518,0.055633,0.028007,0.057743,-0.002214,-0.046036,0.021135,0.012908,-0.002791,0.022635,0.000000,0.060934,-0.013303,0.000000,-0.030540,-0.029036,0.051963,0.024117,0.021832,-0.016704,0.025216
-0.056627,-0.039012,-0.006879,0.009477,-0.017924,0.028608,-0.041033,0.013901,0.004008,0.060048,0.033503,0.053412,-0.003916,-0.048178,0.015644,0.014942,-0.012807,0.015793,0.000000,0.056334,-0.021683,0.000000,-0.030402,-0.040213,0.064638,0.034615,0.031038,-0.018633,0.013200
0.027600,0.033707,-0.010155,0.006207,0.043465,0.047397,0.002469,0.028396,-0.032343,-0.046016,-0.003626,0.061905,0.066032,0.039756,-0.033668,-0.023367,0.009695,-0.040525,0.000000,0.021651,-0.001452,0.000000,0.018522,0.019229,-0.061907,-0.078634,-0.031879,-0.013172,0.020343
0.012888,0.017308,-0.005696,0.005676,0.025033,0.043523,0.005762,0.016893,-0.024429,-0.028176,-0.000407,0.056907,0.049754,0.021747,-0.010953,-0.007303,0.016984,-0.026457,0.000000,0.033162,0.004367,0.000000,0.012782,-0.011898,-0.035119,-0.058489,-0.017050,-0.012971,0.018810
-0.016535,-0.015488,0.003221,0.004615,-0.011831,0.035774,0.012347,-0.006113,-0.008601,0.007505,0.006030,0.046910,0.017198,-0.014272,0.034478,0.024827,0.031561,0.001679,0.000000,0.056183,0.016004,0.000000,0.001302,-0.074151,0.018456,-0.018199,0.012609,-0.012569,0.015743
-0.035058,-0.034396,0.010306,-0.000779,0.002253,0.024362,-0.023294,0.012695,-0.000303,0.027893,0.031294,0.047232,0.000595,0.003488,-0.002587,0.033357,0.015484,-0.000259,0.000000,0.058243,0.014049,0.000000,-0.001431,-0.006134,0.015625,0.011956,0.022850,-0.034348,0.070362
-0.044319,-0.043851,0.013849,-0.003476,0.009295,0.018656,-0.041115,0.022100,0.003847,0.038087,0.043926,0.047393,-0.007707,0.012368,-0.021120,0.037622,0.007446,-0.001228,0.000000,0.059273,0.013071,0.000000,-0.002797,0.027874,0.014209,0.027034,0.027971,-0.045238,0.097671
-0.007072,-0.008848,-0.010285,0.025855,0.007456,0.045782,0.018823,0.007227,-0.019447,0.017585,0.008973,0.020975,0.038377,-0.020143,0.015518,0.004871,-0.004681,0.011414,0.000000,0.034393,-0.018246,0.000000,0.011644,-0.064284,0.031159,-0.019868,-0.003423,0.055481,-0.063040
-0.012704,-0.012320,-0.008022,0.028694,-0.002765,0.041071,0.016855,-0.003260,-0.007341,0.032027,0.019404,0.024954,0.031689,-0.024251,0.011445,0.012016,0.002750,0.013774,0.000000,0.035510,-0.009488,0.000000,-0.005648,-0.048936,0.023645,-0.024212,-0.007174,0.054135,-0.054676
-0.023968,-0.019264,-0.003495,0.034373,-0.023206,0.031650,0.012918,-0.024233,0.016871,0.060913,0.040264,0.032912,0.018314,-0.032466,0.003298,0.026307,0.017613,0.018496,0.000000,0.037744,0.008029,0.000000,-0.040233,-0.018239,0.008618,-0.032900,-0.014676,0.051445,-0.037947
-0.064099,-0.031574,-0.009937,0.012574,-0.014968,0.041476,-0.023403,-0.016589,0.004971,0.034692,0.021005,0.023729,0.026629,-0.014880,-0.004523,0.012336,-0.000263,-0.004136,0.000000,0.031848,-0.000767,0.000000,-0.030313,-0.028891,0.012320,0.010987,0.002666,0.000649,0.009882
-0.084164,-0.037730,-0.013158,0.001674,-0.010849,0.046390,-0.041564,-0.012767,-0.000979,0.021581,0.011375,0.019137,0.030786,-0.006086,-0.008433,0.005350,-0.009202,-0.015453,0.000000,0.028900,-0.005164,0.000000,-0.025352,-0.034217,0.014171,0.032931,0.011337,-0.024749,0.033797
-0.048455,-0.015700,0.014972,-0.006019,-0.008602,0.033619,-0.063369,-0.012479,0.010274,0.055017,0.019002,0.018661,0.034066,-0.016448,0.018202,0.010707,0.035913,-0.002906,0.000000,0.033098,0.041871,0.000000,-0.037973,0.024195,-0.002718,0.002399,0.011745,-0.023539,0.067630
-0.047965,-0.022780,0.009744,0.002326,-0.006250,0.034913,-0.038109,-0.000560,-0.006244,0.048121,0.010675,0.011344,0.037475,-0.020944,0.018669,0.010769,0.023016,0.004364,0.000000,0.023721,0.023730,0.000000,-0.031394,0.020462,0.000208,0.003077,0.014063,-0.013762,0.066961
-0.046985,-0.036942,-0.000713,0.019017,-0.001546,0.037500,0.012412,0.023278,-0.039282,0.034327,-0.005980,-0.003290,0.044292,-0.029936,0.019601,0.010893,-0.002779,0.018902,0.000000,0.004967,-0.012553,0.000000,-0.018235,0.012995,0.006061,0.004433,0.018699,0.005793,0.065623
-0.036901,-0.048979,-0.008114,0.060119,-0.013662,0.025800,0.043879,0.016794,0.010969,0.075746,0.024620,0.010209,0.014601,-0.034590,0.018913,-0.001147,0.029997,0.044131,0.000000,0.012726,-0.012853,0.000000,-0.028723,-0.016637,0.068726,0.029925,0.008240,0.007004,0.040236
-0.031859,-0.054998,-0.011814,0.080670,-0.019720,0.019950,0.059613,0.013552,0.036094,0.096456,0.039920,0.016959,-0.000245,-0.036917,0.018569,-0.007167,0.046384,0.056745,0.000000,0.016605,-0.013003,0.000000,-0.033967,-0.031452,0.100058,0.042671,0.003011,0.007609,0.027543
-0.050054,0.015430,0.004109,-0.001062,0.013250,0.059130,-0.025222,0.021707,-0.060449,0.001488,-0.030951,-0.048527,0.093026,-0.004123,-0.000064,0.035462,-0.054957,-0.009253,0.000000,-0.018257,-0.022527,0.000000,0.018032,0.036179,-0.061076,-0.038280,0.010177,0.023216,0.009105
-0.054473,0.005307,0.004522,0.000882,0.004253,0.040964,-0.023096,0.001634,-0.043825,0.022044,-0.024716,-0.036864,0.074620,-0.019627,0.016548,0.032732,-0.030451,-0.003496,0.000000,-0.013670,-0.017749,0.000000,-0.004293,0.018690,-0.041063,-0.023746,0.008089,0.003294,0.019113
-0.063311,-0.014941,0.005347,0.004771,-0.013741,0.004630,-0.018844,-0.038511,-0.010579,0.063155,-0.012245,-0.013540,0.037808,-0.050636,0.049772,0.027273,0.018561,0.008017,0.000000,-0.004495,-0.008193,0.000000,-0.048941,-0.016289,-0.001036,0.005322,0.003913,-0.036549,0.039130
-0.035727,-0.004985,-0.002892,0.011992,0.003836,0.024817,0.007613,-0.014093,-0.035237,0.032452,-0.002049,-0.037608,0.084097,-0.010105,-0.004577,0.018904,-0.020287,-0.008131,0.000000,-0.029899,-0.030712,0.000000,-0.012895,-0.013227,-0.029661,-0.020780,-0.001045,-0.001893,0.013362
-0.021935,-0.000007,-0.007011,0.015603,0.012624,0.034910,0.020842,-0.001884,-0.047566,0.017100,0.003050,-0.049642,0.107242,0.010160,-0.031752,0.014720,-0.039711,-0.016205,0.000000,-0.042601,-0.041971,0.000000,0.005128,-0.011696,-0.043973,-0.033832,-0.003525,0.015434,0.000478
-0.039681,-0.007284,-0.008354,0.011612,0.015965,0.003107,-0.029501,0.035058,0.013271,0.032968,0.024313,-0.019716,0.040260,0.038649,-0.056832,0.039182,0.034178,-0.028872,0.000000,-0.007038,-0.001874,0.000000,-0.009356,-0.010735,0.001996,-0.002047,-0.005444,-0.058544,0.045385
-0.041700,-0.001716,-0.005004,0.008785,0.014885,0.011287,-0.022176,0.014184,-0.007232,0.037606,0.011872,-0.030408,0.052019,0.025452,-0.036518,0.035667,0.011579,-0.019601,0.000000,-0.021034,-0.022395,0.000000,-0.007811,-0.002165,-0.001156,-0.008282,-0.001729,-0.035728,0.035799
-0.045739,0.009420,0.001696,0.003129,0.012727,0.027647,-0.007526,-0.027566,-0.048238,0.046883,-0.013012,-0.051792,0.075538,-0.000941,0.004110,0.028639,-0.033621,-0.001060,0.000000,-0.049027,-0.063436,0.000000,-0.004721,0.014976,-0.007461,-0.020752,0.005701,0.009904,0.016626
-0.046616,-0.000083,0.004826,0.015880,-0.000427,0.020759,0.001710,-0.000885,-0.038906,0.036882,-0.017240,-0.054178,0.074909,-0.004263,0.012541,0.032525,-0.034956,0.004517,0.000000,-0.050000,-0.061076,0.000000,0.013559,0.007166,-0.024051,-0.011383,0.008910,-0.006793,0.025155
-0.047055,-0.004835,0.006391,0.022255,-0.007004,0.017315,0.006328,0.012456,-0.034239,0.031881,-0.019353,-0.055372,0.074594,-0.005924,0.016757,0.034468,-0.035623,0.007305,0.000000,-0.050486,-0.059896,0.000000,0.022699,0.003262,-0.032346,-0.006698,0.010514,-0.015142,0.029419
-0.048162,0.001011,-0.020089,0.073226,-0.001553,0.005353,0.048353,-0.016490,-0.014714,0.132446,0.012719,-0.034200,0.045068,-0.032665,0.002376,0.008469,0.005125,0.020750,0.000000,-0.047064,-0.064609,0.000000,-0.011970,0.069675,0.014298,0.001894,-0.015004,0.026948,0.025095
-0.052667,-0.006130,-0.007148,0.051651,-0.001758,0.004431,0.023361,-0.002154,-0.015265,0.120436,0.010816,-0.039352,0.031437,-0.032718,-0.000061,0.017176,0.008756,0.021497,0.000000,-0.030589,-0.043900,0.000000,-0.002327,0.040028,0.012785,0.015160,-0.000950,-0.003789,0.053887
-0.061677,-0.020412,0.018733,0.008501,-0.002169,0.002586,-0.026625,0.026519,-0.016369,0.096416,0.007010,-0.049657,0.004174,-0.032824,-0.004935,0.034590,0.016018,0.022990,0.000000,0.002360,-0.002482,0.000000,0.016959,-0.019265,0.009760,0.041692,0.027158,-0.065262,0.111470
-0.074108,-0.008233,0.009825,0.033863,-0.016595,0.006793,-0.011854,-0.022669,-0.020101,0.099598,-0.000473,-0.055450,0.041249,-0.046491,-0.002199,0.031462,-0.022081,0.023216,0.000000,-0.029845,-0.034566,0.000000,0.020134,-0.010601,-0.008895,0.012522,0.009656,-0.005904,0.003613
-0.080323,-0.002143,0.005371,0.046543,-0.023808,0.008897,-0.004469,-0.047263,-0.021967,0.101189,-0.004215,-0.058347,0.059786,-0.053324,-0.000831,0.029898,-0.041131,0.023329,0.000000,-0.045948,-0.050608,0.000000,0.021722,-0.006269,-0.018222,-0.002063,0.000905,0.023776,-0.050315
-0.052952,-0.021090,0.015574,0.020120,-0.006516,0.002018,-0.030834,0.008022,-0.017888,0.066200,-0.010480,-0.042475,0.025619,-0.025894,0.057854,0.017209,-0.009749,0.000127,0.000000,-0.037143,-0.042500,0.000000,0.006391,0.009419,-0.015755,-0.001595,-0.008578,-0.006264,0.004064
-0.058346,-0.005017,0.009756,0.020782,-0.003363,0.005412,-0.021500,-0.001628,-0.019192,0.057231,-0.008984,-0.049363,0.038216,-0.020360,0.024675,0.023708,-0.012146,0.000925,0.000000,-0.034081,-0.032783,0.000000,0.007310,0.015497,-0.021064,0.002797,0.000457,-0.006396,0.012141
-0.069133,0.027127,-0.001881,0.022107,0.002942,0.012199,-0.002833,-0.020926,-0.021802,0.039293,-0.005993,-0.063139,0.063409,-0.009292,-0.041683,0.036707,-0.016941,0.002521,0.000000,-0.027956,-0.013347,0.000000,0.009148,0.027653,-0.031683,0.011582,0.018528,-0.006660,0.028296
-0.045651,0.006790,0.000641,0.043668,-0.008147,0.013263,0.021639,0.019462,-0.019087,0.059582,-0.012455,-0.053045,0.066373,-0.030226,-0.023385,0.002809,-0.027522,0.002309,0.000000,-0.060245,-0.041821,0.000000,0.029426,0.031034,-0.036652,0.005049,0.010492,-0.007008,0.018713
-0.033910,-0.003378,0.001902,0.054449,-0.013692,0.013795,0.033875,0.039656,-0.017730,0.069727,-0.015686,-0.047997,0.067855,-0.040693,-0.014235,-0.014141,-0.032812,0.002203,0.000000,-0.076389,-0.056058,0.000000,0.039564,0.032725,-0.039137,0.001782,0.006474,-0.007182,0.013921
-0.054134,0.011637,0.017397,-0.003515,-0.002421,-0.014747,-0.052944,-0.031355,0.004446,0.062229,0.002365,-0.044696,0.001134,0.003342,0.030055,0.047064,0.025481,-0.008943,0.000000,-0.019791,0.000347,0.000000,0.008583,0.008802,-0.013264,-0.012179,0.006059,-0.021727,0.027359
-0.055792,0.012028,0.021591,-0.002671,-0.005609,-0.014320,-0.061166,-0.027439,0.001568,0.063857,0.000615,-0.049603,0.001851,-0.007399,0.025490,0.050218,0.019906,-0.001403,0.000000,-0.018891,-0.000247,0.000000,0.005846,0.018279,-0.014317,-0.002811,0.010615,-0.022286,0.032492
-0.059109,0.012810,0.029979,-0.000983,-0.011984,-0.013464,-0.077610,-0.019606,-0.004187,0.067112,-0.002886,-0.059416,0.003287,-0.028883,0.016360,0.056527,0.008755,0.013676,0.000000,-0.017091,-0.001434,0.000000,0.000372,0.037235,-0.016424,0.015925,0.019727,-0.023403,0.042759
-0.041969,0.006143,0.013218,0.008384,-0.002750,-0.008709,-0.022907,-0.003615,-0.011521,0.038064,-0.001849,-0.060689,0.027018,-0.009047,-0.015625,0.040576,0.000403,0.000128,0.000000,-0.030264,-0.010043,0.000000,0.021060,0.011138,-0.020869,-0.005151,0.006525,0.000158,0.008146
-0.033399,0.002810,0.004837,0.013068,0.001867,-0.006332,0.004444,0.004381,-0.015187,0.023539,-0.001331,-0.061326,0.038883,0.000870,-0.031617,0.032601,-0.003773,-0.006646,0.000000,-0.036850,-0.014348,0.000000,0.031403,-0.001910,-0.023091,-0.015689,-0.000076,0.011938,-0.009160
-0.040702,-0.009193,0.004713,-0.002366,-0.001126,0.001228,-0.023453,-0.020991,-0.010686,0.004629,0.011422,-0.039303,0.004748,-0.010359,-0.024733,0.016401,0.031378,-0.018849,0.000000,-0.028331,-0.006484,0.000000,0.016240,-0.009927,0.020143,0.017721,-0.004815,-0.025400,-0.016039
-0.038266,-0.004216,0.007682,0.010502,-0.002732,-0.001530,-0.005201,-0.011295,-0.005378,0.030196,0.002501,-0.035709,-0.003247,-0.016227,-0.007013,0.020711,0.022777,-0.000503,0.000000,-0.027791,-0.004930,0.000000,0.001976,0.011536,0.015544,0.017963,-0.003719,-0.024491,-0.002544
-0.033394,0.005739,0.013620,0.036237,-0.005944,-0.007045,0.031304,0.008098,0.005239,0.081330,-0.015342,-0.028521,-0.019235,-0.027962,0.028426,0.029333,0.005575,0.036187,0.000000,-0.026711,-0.001824,0.000000,-0.026550,0.054462,0.006345,0.018448,-0.001527,-0.022673,0.024444
-0.030295,0.023200,0.001230,0.023686,-0.007254,-0.010196,0.009284,-0.006288,0.010167,0.070511,-0.031393,-0.024799,-0.010335,-0.031632,0.013651,0.020092,0.014600,0.024374,0.000000,-0.027083,0.002005,0.000000,-0.015934,0.034879,-0.006510,0.022544,-0.000738,-0.014759,0.013319
-0.028746,0.031931,-0.004965,0.017411,-0.007909,-0.011771,-0.001726,-0.013481,0.012632,0.065101,-0.039418,-0.022938,-0.005885,-0.033467,0.006263,0.015471,0.019112,0.018467,0.000000,-0.027269,0.003920,0.000000,-0.010625,0.025087,-0.012938,0.024592,-0.000343,-0.010801,0.007757
0.029717,0.043576,0.013280,0.000327,0.008391,-0.007692,0.041572,0.012439,-0.004715,0.035611,0.023763,-0.023689,-0.028399,0.054669,-0.055932,0.032437,0.018561,-0.001523,0.000000,-0.014513,0.005540,0.000000,0.056577,0.072232,-0.021052,-0.026895,-0.012865,0.012646,-0.035849
-0.000003,0.027821,0.007935,0.012149,0.007553,-0.003552,0.023135,0.022106,-0.004666,0.040734,0.022352,-0.029576,-0.016951,0.027438,-0.043342,0.025668,0.011190,0.001528,0.000000,-0.016061,0.003853,0.000000,0.030234,0.044552,-0.006814,-0.013049,-0.014157,-0.000600,-0.026020
