joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.764730,-0.060795,-0.127551,0.786923,-0.500401,0.067353,0.418357,-0.288740,-0.018118,0.524302,0.212028,1.032636,0.703186,0.046753,-0.145075,2.088011,-1.390679,-0.166425,0.261800,1.829306,-1.052563,1.700000,1.406092,-0.193634,0.164976,-0.090899,-0.087368,-0.076668,0.017638
-0.764920,-0.061194,-0.127453,0.787079,-0.500167,0.067547,0.418203,-0.288228,-0.018555,0.524672,0.211945,1.035302,0.702334,0.046371,-0.145079,2.087253,-1.390611,-0.166430,0.261800,1.831839,-1.051763,1.700000,1.406705,-0.193909,0.164388,-0.090915,-0.087309,-0.076365,0.017654
-0.765279,-0.061551,-0.127286,0.786933,-0.499774,0.067847,0.417786,-0.288091,-0.019090,0.524897,0.211509,1.037793,0.701707,0.045705,-0.145116,2.086505,-1.390756,-0.166415,0.261800,1.834237,-1.051150,1.700000,1.407064,-0.193830,0.164054,-0.090647,-0.087251,-0.076496,0.017976
-0.765722,-0.061888,-0.127085,0.786636,-0.499302,0.068199,0.417239,-0.288143,-0.019673,0.525049,0.210896,1.040197,0.701192,0.044896,-0.145169,2.085763,-1.391008,-0.166391,0.261800,1.836568,-1.050631,1.700000,1.407296,-0.193575,0.163847,-0.090236,-0.087193,-0.076845,0.018453
-0.765911,-0.061987,-0.126991,0.786582,-0.499008,0.068436,0.417312,-0.286782,-0.020136,0.525848,0.210584,1.042859,0.700378,0.044240,-0.144864,2.085230,-1.390815,-0.166148,0.261800,1.838866,-1.049553,1.700000,1.406530,-0.193952,0.163815,-0.090537,-0.087473,-0.077414,0.018719
-0.766305,-0.062375,-0.126823,0.786544,-0.499004,0.068513,0.417609,-0.285920,-0.020363,0.526867,0.210462,1.045514,0.699266,0.043528,-0.144805,2.084895,-1.390453,-0.165535,0.261800,1.841499,-1.048137,1.700000,1.405612,-0.194648,0.164053,-0.090395,-0.087540,-0.078116,0.019397
-0.767109,-0.063340,-0.126506,0.786537,-0.499581,0.068268,0.418352,-0.286058,-0.020121,0.528322,0.210724,1.048155,0.697560,0.042703,-0.145237,2.084954,-1.389751,-0.164182,0.261800,1.844801,-1.046048,1.700000,1.404393,-0.195982,0.164830,-0.089371,-0.087181,-0.079081,0.020897
-0.767929,-0.063404,-0.126498,0.786504,-0.499634,0.068238,0.417901,-0.286107,-0.020295,0.529126,0.210822,1.051015,0.696294,0.042569,-0.145916,2.084762,-1.389164,-0.164086,0.261800,1.847520,-1.044363,1.700000,1.404116,-0.196392,0.164835,-0.089434,-0.087175,-0.079239,0.021318
-0.768757,-0.063020,-0.126645,0.786456,-0.499424,0.068316,0.416854,-0.286110,-0.020677,0.529606,0.210838,1.053985,0.695250,0.042780,-0.146719,2.084443,-1.388634,-0.164621,0.261800,1.849948,-1.042880,1.700000,1.404309,-0.196339,0.164454,-0.090041,-0.087348,-0.078994,0.021199
-0.768717,-0.062428,-0.126609,0.786217,-0.498880,0.068495,0.416542,-0.285628,-0.021196,0.529437,0.210144,1.056705,0.694326,0.042731,-0.146558,2.084692,-1.388778,-0.164865,0.261800,1.852301,-1.041531,1.700000,1.404357,-0.196366,0.163693,-0.090236,-0.087137,-0.079003,0.020243
-0.768830,-0.062104,-0.126614,0.786102,-0.498283,0.068635,0.416384,-0.285030,-0.021747,0.529445,0.209679,1.059468,0.693356,0.042811,-0.146387,2.084828,-1.388655,-0.165027,0.261800,1.854735,-1.040055,1.700000,1.404325,-0.196354,0.163101,-0.090531,-0.087064,-0.078971,0.019628
-0.769246,-0.062315,-0.126705,0.786238,-0.497582,0.068700,0.416534,-0.284201,-0.022358,0.529808,0.209672,1.062319,0.692293,0.043149,-0.146195,2.084741,-1.387999,-0.165023,0.261800,1.857330,-1.038328,1.700000,1.404133,-0.196265,0.162847,-0.091024,-0.087269,-0.078855,0.019696
-0.769369,-0.062374,-0.126847,0.786304,-0.497514,0.068618,0.416872,-0.284347,-0.022609,0.530199,0.209686,1.065261,0.691040,0.042981,-0.146364,2.084617,-1.387434,-0.164918,0.261800,1.859875,-1.036873,1.700000,1.403939,-0.196375,0.163093,-0.091159,-0.087316,-0.078842,0.019908
-0.769344,-0.062358,-0.127016,0.786336,-0.497764,0.068463,0.417304,-0.284981,-0.022682,0.530603,0.209710,1.068247,0.689692,0.042561,-0.146714,2.084476,-1.386913,-0.164763,0.261800,1.862396,-1.035554,1.700000,1.403744,-0.196584,0.163589,-0.091114,-0.087285,-0.078882,0.020193
-0.769727,-0.062310,-0.127035,0.786346,-0.497613,0.068741,0.417090,-0.283811,-0.023448,0.531626,0.209656,1.070438,0.689027,0.042430,-0.147573,2.084618,-1.387283,-0.164658,0.261800,1.864820,-1.034428,1.700000,1.403995,-0.197133,0.163559,-0.090981,-0.087019,-0.078788,0.020318
-0.770003,-0.062248,-0.127055,0.786328,-0.497664,0.068970,0.416951,-0.283237,-0.024190,0.532493,0.209850,1.072766,0.688157,0.042157,-0.148187,2.084721,-1.387486,-0.164684,0.261800,1.867217,-1.033404,1.700000,1.404416,-0.197893,0.163585,-0.090974,-0.086744,-0.078878,0.020457
-0.770063,-0.062157,-0.127078,0.786253,-0.498117,0.069101,0.416963,-0.283856,-0.024884,0.533047,0.210541,1.075371,0.686876,0.041596,-0.148312,2.084749,-1.387354,-0.164976,0.261800,1.869561,-1.032583,1.700000,1.405180,-0.199073,0.163723,-0.091219,-0.086451,-0.079337,0.020623
-0.770269,-0.061816,-0.127298,0.786163,-0.498166,0.069172,0.416593,-0.283880,-0.025496,0.533507,0.210349,1.077986,0.685976,0.041400,-0.148132,2.084534,-1.387118,-0.165412,0.261800,1.871760,-1.031802,1.700000,1.405804,-0.199208,0.163693,-0.091267,-0.086310,-0.079833,0.020981
-0.770547,-0.061350,-0.127616,0.786065,-0.498013,0.069214,0.416033,-0.283609,-0.026068,0.533918,0.209717,1.080606,0.685266,0.041385,-0.147801,2.084199,-1.386830,-0.165920,0.261800,1.873886,-1.031041,1.700000,1.406358,-0.198820,0.163578,-0.091218,-0.086246,-0.080349,0.021434
-0.770845,-0.060962,-0.127344,0.784699,-0.498086,0.069458,0.414587,-0.283376,-0.027446,0.532670,0.208911,1.082680,0.685513,0.042051,-0.148203,2.083760,-1.387673,-0.166961,0.261800,1.875543,-1.030612,1.700000,1.407709,-0.198439,0.161977,-0.091493,-0.085645,-0.081112,0.022404
-0.771294,-0.060761,-0.127186,0.783548,-0.498172,0.069646,0.413393,-0.283104,-0.028690,0.531981,0.208243,1.084712,0.685581,0.042369,-0.148562,2.083438,-1.388210,-0.167800,0.261800,1.877374,-1.030042,1.700000,1.408518,-0.198379,0.160885,-0.091517,-0.085210,-0.081774,0.023121
-0.772045,-0.060934,-0.127254,0.782826,-0.498284,0.069725,0.412703,-0.282757,-0.029665,0.532410,0.207851,1.086662,0.685289,0.041993,-0.148837,2.083353,-1.388137,-0.168234,0.261800,1.879553,-1.029190,1.700000,1.408245,-0.198957,0.160814,-0.091040,-0.085106,-0.082234,0.023331
-0.772704,-0.060941,-0.127483,0.782599,-0.498062,0.069854,0.412279,-0.282209,-0.030413,0.533126,0.207660,1.088610,0.685306,0.041809,-0.148928,2.083269,-1.388620,-0.168469,0.261800,1.881172,-1.029050,1.700000,1.408284,-0.198485,0.160743,-0.090771,-0.085008,-0.082539,0.023704
-0.773318,-0.060864,-0.127791,0.782619,-0.497672,0.070010,0.411989,-0.281560,-0.031047,0.533984,0.207570,1.090556,0.685477,0.041722,-0.148927,2.083185,-1.389382,-0.168604,0.261800,1.882510,-1.029264,1.700000,1.408479,-0.197488,0.160671,-0.090606,-0.084914,-0.082766,0.024158
-0.773657,-0.060466,-0.128111,0.782286,-0.497666,0.070342,0.411558,-0.282025,-0.031703,0.533913,0.207667,1.092219,0.685752,0.041947,-0.148839,2.083213,-1.389095,-0.168925,0.261800,1.884435,-1.028731,1.700000,1.408358,-0.197928,0.160080,-0.090982,-0.084837,-0.082289,0.023972
-0.773986,-0.060120,-0.128381,0.782012,-0.497690,0.070785,0.411245,-0.282402,-0.032444,0.533955,0.207608,1.093847,0.686100,0.042077,-0.148695,2.083281,-1.389100,-0.169136,0.261800,1.886084,-1.028499,1.700000,1.408434,-0.198011,0.159498,-0.091338,-0.084755,-0.081794,0.023770
-0.774294,-0.059878,-0.128551,0.781858,-0.497773,0.071448,0.411171,-0.282604,-0.033356,0.534224,0.207238,1.095408,0.686593,0.042016,-0.148438,2.083428,-1.389687,-0.169124,0.261800,1.887181,-1.028870,1.700000,1.408901,-0.197379,0.158932,-0.091655,-0.084666,-0.081259,0.023539
-0.774398,-0.059900,-0.128723,0.782327,-0.497572,0.071794,0.411437,-0.281935,-0.034077,0.534759,0.206984,1.097011,0.686840,0.042018,-0.147966,2.083266,-1.389848,-0.169087,0.261800,1.888418,-1.029127,1.700000,1.408884,-0.196840,0.158621,-0.091843,-0.084633,-0.081258,0.023883
-0.774400,-0.060053,-0.128895,0.783109,-0.497229,0.071982,0.411873,-0.280831,-0.034702,0.535427,0.206787,1.098636,0.686963,0.042051,-0.147386,2.082948,-1.389796,-0.169037,0.261800,1.889726,-1.029328,1.700000,1.408625,-0.196349,0.158438,-0.091966,-0.084627,-0.081523,0.024514
-0.774180,-0.059665,-0.128807,0.783190,-0.497102,0.072477,0.412421,-0.281096,-0.035338,0.535340,0.206643,1.099957,0.687258,0.042394,-0.146923,2.083287,-1.389948,-0.169156,0.261800,1.890998,-1.029366,1.700000,1.408928,-0.196083,0.157421,-0.092382,-0.084451,-0.081723,0.024724
-0.774204,-0.059546,-0.128824,0.783544,-0.497129,0.072947,0.412891,-0.281238,-0.035846,0.535594,0.206660,1.101281,0.687463,0.042345,-0.146400,2.083571,-1.389934,-0.168994,0.261800,1.892314,-1.029369,1.700000,1.408925,-0.195950,0.156920,-0.092639,-0.084311,-0.081942,0.025192
-0.774717,-0.059963,-0.129050,0.784443,-0.497465,0.073370,0.413204,-0.281133,-0.036097,0.536530,0.207000,1.102609,0.687487,0.041510,-0.145758,2.083748,-1.389589,-0.168268,0.261800,1.893716,-1.029299,1.700000,1.408308,-0.196084,0.157452,-0.092576,-0.084243,-0.082199,0.026177
-0.775643,-0.060622,-0.129217,0.784869,-0.497816,0.073892,0.412761,-0.280913,-0.036127,0.537643,0.207561,1.103764,0.687442,0.040589,-0.145335,2.084006,-1.389645,-0.167815,0.261800,1.894935,-1.029565,1.700000,1.407698,-0.196664,0.158492,-0.092094,-0.083806,-0.082533,0.026682
-0.776776,-0.061402,-0.129355,0.785058,-0.498174,0.074464,0.411941,-0.280635,-0.036047,0.538844,0.208231,1.104832,0.687364,0.039626,-0.145022,2.084305,-1.389901,-0.167499,0.261800,1.896062,-1.029999,1.700000,1.407089,-0.197469,0.159785,-0.091402,-0.083185,-0.082906,0.026946
-0.776224,-0.060728,-0.129558,0.785182,-0.497305,0.075412,0.411990,-0.280067,-0.036694,0.537923,0.208158,1.106070,0.688685,0.040421,-0.145696,2.083838,-1.389707,-0.168310,0.261800,1.896495,-1.030028,1.700000,1.407460,-0.197084,0.158546,-0.092975,-0.083823,-0.083169,0.027352
-0.775966,-0.060382,-0.129672,0.785296,-0.496804,0.076282,0.412105,-0.279729,-0.037183,0.537360,0.208150,1.107208,0.689680,0.040856,-0.145915,2.083692,-1.389367,-0.168839,0.261800,1.897158,-1.029941,1.700000,1.407716,-0.197322,0.157844,-0.094144,-0.084164,-0.083429,0.027729
-0.776297,-0.060692,-0.129607,0.785388,-0.497041,0.076998,0.412352,-0.279852,-0.037355,0.537510,0.208271,1.108146,0.690024,0.040570,-0.145225,2.084188,-1.388736,-0.168805,0.261800,1.898281,-1.029621,1.700000,1.407742,-0.198805,0.158213,-0.094508,-0.083912,-0.083680,0.028044
-0.776998,-0.061380,-0.129401,0.785373,-0.496996,0.077485,0.411886,-0.279598,-0.037361,0.538068,0.208896,1.109091,0.690036,0.040640,-0.145277,2.084855,-1.388426,-0.168810,0.261800,1.899446,-1.029340,1.700000,1.407713,-0.198928,0.158526,-0.094269,-0.083455,-0.084367,0.029451
-0.777884,-0.062257,-0.129124,0.785303,-0.496810,0.077858,0.411064,-0.279156,-0.037284,0.538830,0.209775,1.110039,0.689882,0.040887,-0.145699,2.085608,-1.388278,-0.168835,0.261800,1.900632,-1.029078,1.700000,1.407657,-0.198370,0.158810,-0.093728,-0.082895,-0.085272,0.031404
-0.778026,-0.062434,-0.129330,0.785820,-0.496661,0.078774,0.411440,-0.279011,-0.037673,0.539181,0.209954,1.110458,0.690649,0.040485,-0.145389,2.085705,-1.388371,-0.168607,0.261800,1.901320,-1.029443,1.700000,1.407890,-0.199656,0.159433,-0.094126,-0.082964,-0.084162,0.030143
-0.778280,-0.062680,-0.129490,0.786394,-0.496716,0.079595,0.411777,-0.279076,-0.037819,0.539822,0.210343,1.110957,0.691283,0.040000,-0.145160,2.085946,-1.388316,-0.168331,0.261800,1.902030,-1.029633,1.700000,1.407777,-0.200635,0.159906,-0.094610,-0.083107,-0.083079,0.029050
-0.778759,-0.063066,-0.129560,0.787082,-0.497180,0.080228,0.412036,-0.279561,-0.037482,0.541040,0.211148,1.111616,0.691649,0.039350,-0.145094,2.086472,-1.387964,-0.167961,0.261800,1.902785,-1.029472,1.700000,1.406972,-0.200999,0.160078,-0.095268,-0.083401,-0.082051,0.028291
-0.780041,-0.063697,-0.129759,0.787333,-0.497480,0.081058,0.411568,-0.279893,-0.037383,0.541734,0.211568,1.112090,0.692182,0.039053,-0.145185,2.086718,-1.387969,-0.168044,0.261800,1.903422,-1.029488,1.700000,1.406366,-0.201577,0.160325,-0.095048,-0.083347,-0.082038,0.028489
-0.781724,-0.064452,-0.130022,0.787367,-0.497697,0.081986,0.410737,-0.280148,-0.037402,0.542166,0.211795,1.112473,0.692798,0.038931,-0.145353,2.086825,-1.388153,-0.168353,0.261800,1.904000,-1.029591,1.700000,1.405859,-0.202262,0.160608,-0.094390,-0.083121,-0.082533,0.029165
-0.782694,-0.064766,-0.129723,0.787246,-0.497869,0.082658,0.409469,-0.280398,-0.037197,0.543266,0.212175,1.112846,0.693479,0.038602,-0.144989,2.087040,-1.387435,-0.168411,0.261800,1.904662,-1.028754,1.700000,1.405100,-0.201778,0.160554,-0.094342,-0.082886,-0.083003,0.030517
-0.783653,-0.065221,-0.129528,0.787293,-0.497994,0.083356,0.408707,-0.280409,-0.037322,0.544228,0.212389,1.113073,0.694228,0.038183,-0.144616,2.087255,-1.386975,-0.168324,0.261800,1.905136,-1.028279,1.700000,1.404472,-0.201368,0.160558,-0.094280,-0.082604,-0.083279,0.031856
-0.784593,-0.065960,-0.129542,0.787673,-0.498025,0.084106,0.408955,-0.279943,-0.038107,0.544915,0.212269,1.113007,0.695114,0.037584,-0.144224,2.087473,-1.387030,-0.167946,0.261800,1.905235,-1.028530,1.700000,1.404107,-0.201109,0.160679,-0.094192,-0.082230,-0.083163,0.033169
-0.785331,-0.066940,-0.129704,0.788875,-0.498298,0.084622,0.409833,-0.279608,-0.037888,0.546430,0.212762,1.113211,0.695406,0.036893,-0.143845,2.087450,-1.386430,-0.167063,0.261800,1.905490,-1.028787,1.700000,1.403532,-0.201441,0.162054,-0.093593,-0.082066,-0.083023,0.033974
-0.785968,-0.068040,-0.129941,0.790489,-0.498692,0.085021,0.411025,-0.279336,-0.037166,0.548359,0.213560,1.113551,0.695401,0.036154,-0.143474,2.087306,-1.385503,-0.165928,0.261800,1.905822,-1.029047,1.700000,1.402853,-0.202070,0.164055,-0.092740,-0.082005,-0.082870,0.034524
-0.786969,-0.067731,-0.129858,0.790468,-0.498427,0.086204,0.410521,-0.278902,-0.038375,0.548389,0.212941,1.112580,0.697262,0.036072,-0.143475,2.088016,-1.386602,-0.166113,0.261800,1.905457,-1.029498,1.700000,1.403214,-0.201347,0.162833,-0.093505,-0.081802,-0.082406,0.034706
-0.788058,-0.067625,-0.129768,0.790485,-0.498342,0.087023,0.410059,-0.278870,-0.039251,0.548830,0.212447,1.111843,0.698754,0.035679,-0.143144,2.088670,-1.387211,-0.166183,0.261800,1.905184,-1.029853,1.700000,1.403128,-0.200973,0.162012,-0.093980,-0.081640,-0.082340,0.035089
-0.789325,-0.067924,-0.129661,0.790581,-0.498617,0.087116,0.409682,-0.279640,-0.039463,0.550093,0.212202,1.111572,0.699510,0.034667,-0.142149,2.089216,-1.386840,-0.166023,0.261800,1.905094,-1.030017,1.700000,1.402149,-0.201299,0.161991,-0.093874,-0.081562,-0.083071,0.035871
-0.790039,-0.068023,-0.129719,0.790821,-0.498540,0.087612,0.409834,-0.279922,-0.040168,0.550742,0.212161,1.110820,0.701192,0.034464,-0.142241,2.089594,-1.387245,-0.166185,0.261800,1.904496,-1.030631,1.700000,1.401891,-0.201563,0.161398,-0.094289,-0.081583,-0.083109,0.036139
-0.790478,-0.068023,-0.129859,0.791133,-0.498288,0.088310,0.410251,-0.279959,-0.041119,0.551084,0.212222,1.109827,0.703337,0.034668,-0.142876,2.089888,-1.388039,-0.166510,0.261800,1.903644,-1.031470,1.700000,1.401994,-0.201797,0.160519,-0.094966,-0.081653,-0.082800,0.036148
-0.791271,-0.068169,-0.130026,0.791365,-0.497969,0.088372,0.409661,-0.279258,-0.040854,0.551743,0.212708,1.109433,0.704142,0.035441,-0.144012,2.090672,-1.387356,-0.167087,0.261800,1.903503,-1.031508,1.700000,1.401807,-0.202012,0.160558,-0.095007,-0.081762,-0.083971,0.037056
-0.792105,-0.068204,-0.130126,0.791541,-0.497671,0.088598,0.409217,-0.278975,-0.040998,0.552495,0.212946,1.108825,0.705183,0.035950,-0.144743,2.091385,-1.387124,-0.167479,0.261800,1.903082,-1.031956,1.700000,1.401650,-0.202055,0.160535,-0.095173,-0.081797,-0.084686,0.037772
-0.793020,-0.068015,-0.130092,0.791603,-0.497416,0.089151,0.409067,-0.279526,-0.041963,0.553433,0.212685,1.107789,0.706694,0.035931,-0.144660,2.091958,-1.387797,-0.167500,0.261800,1.902102,-1.033224,1.700000,1.401556,-0.201756,0.160386,-0.095588,-0.081683,-0.084488,0.038104
-0.793952,-0.068017,-0.129996,0.791921,-0.497425,0.089566,0.409101,-0.279544,-0.042741,0.554171,0.212341,1.106705,0.708192,0.035846,-0.144410,2.092609,-1.388496,-0.167410,0.261800,1.901102,-1.034446,1.700000,1.401827,-0.201612,0.159905,-0.095815,-0.081504,-0.084624,0.038607
-0.794894,-0.068113,-0.129868,0.792366,-0.497565,0.089913,0.409228,-0.279294,-0.043426,0.554808,0.211953,1.105598,0.709684,0.035727,-0.144074,2.093298,-1.389208,-0.167264,0.261800,1.900092,-1.035644,1.700000,1.402281,-0.201547,0.159258,-0.095949,-0.081294,-0.084926,0.039196
-0.795857,-0.068093,-0.130270,0.793830,-0.497596,0.090020,0.410195,-0.279624,-0.043720,0.557457,0.212208,1.104914,0.710585,0.035074,-0.144027,2.093467,-1.389106,-0.166849,0.261800,1.899151,-1.036936,1.700000,1.402042,-0.200154,0.159544,-0.095911,-0.081594,-0.084388,0.039698
-0.796910,-0.068216,-0.130413,0.794863,-0.497631,0.090108,0.410662,-0.279667,-0.044026,0.559866,0.212424,1.104127,0.711214,0.034419,-0.144028,2.093811,-1.388931,-0.166419,0.261800,1.898539,-1.037814,1.700000,1.401995,-0.199353,0.159800,-0.095608,-0.081613,-0.084463,0.040775
-0.798144,-0.068624,-0.130038,0.795033,-0.497675,0.090160,0.410129,-0.279137,-0.044353,0.561794,0.212564,1.103134,0.711297,0.033763,-0.144127,2.094503,-1.388610,-0.165959,0.261800,1.898586,-1.037864,1.700000,1.402334,-0.199738,0.159995,-0.094774,-0.081070,-0.085769,0.043005
-0.799626,-0.068789,-0.129842,0.795711,-0.498006,0.090296,0.409892,-0.279590,-0.044755,0.563786,0.212555,1.102025,0.712122,0.032833,-0.144171,2.095132,-1.389052,-0.165495,0.261800,1.897989,-1.038555,1.700000,1.402737,-0.199950,0.159817,-0.094524,-0.080877,-0.085887,0.043077
-0.801232,-0.068832,-0.129734,0.796641,-0.498483,0.090474,0.409803,-0.280536,-0.045194,0.565810,0.212471,1.100858,0.713318,0.031767,-0.144187,2.095730,-1.389875,-0.165028,0.261800,1.897070,-1.039567,1.700000,1.403172,-0.200076,0.159453,-0.094565,-0.080859,-0.085411,0.042071
-0.802291,-0.069253,-0.129423,0.797044,-0.498613,0.090514,0.409186,-0.280375,-0.045552,0.567134,0.212261,1.100008,0.713830,0.031249,-0.143030,2.096074,-1.390070,-0.165026,0.261800,1.896327,-1.040417,1.700000,1.403299,-0.199887,0.159138,-0.094597,-0.081030,-0.085536,0.042152
-0.803458,-0.069354,-0.129228,0.797460,-0.498680,0.090622,0.408756,-0.280408,-0.045936,0.568278,0.212081,1.099021,0.714595,0.030842,-0.142537,2.096548,-1.390312,-0.165007,0.261800,1.895646,-1.041073,1.700000,1.403446,-0.199577,0.158716,-0.094541,-0.081021,-0.085664,0.042395
-0.804841,-0.068811,-0.129265,0.797902,-0.498621,0.090866,0.408700,-0.280826,-0.046372,0.569064,0.211961,1.097758,0.715863,0.030656,-0.143371,2.097282,-1.390651,-0.164957,0.261800,1.895087,-1.041340,1.700000,1.403629,-0.199024,0.158083,-0.094309,-0.080651,-0.085798,0.042961
-0.805754,-0.068675,-0.129252,0.798775,-0.498784,0.091132,0.409132,-0.280437,-0.046754,0.570256,0.211712,1.096697,0.717190,0.030051,-0.143838,2.097338,-1.391202,-0.164911,0.261800,1.893882,-1.042176,1.700000,1.404217,-0.198404,0.157350,-0.094208,-0.080441,-0.085938,0.043335
-0.806432,-0.068743,-0.129214,0.799864,-0.499058,0.091407,0.409810,-0.279644,-0.047108,0.571651,0.211399,1.095737,0.718547,0.029237,-0.144123,2.097056,-1.391858,-0.164866,0.261800,1.892354,-1.043297,1.700000,1.405008,-0.197749,0.156567,-0.094173,-0.080311,-0.086081,0.043614
-0.807515,-0.068510,-0.128866,0.799794,-0.499107,0.091113,0.408751,-0.280271,-0.047019,0.572895,0.211446,1.094843,0.718570,0.029304,-0.143522,2.097997,-1.391348,-0.165045,0.261800,1.891958,-1.043290,1.700000,1.405180,-0.197573,0.156302,-0.094416,-0.080190,-0.086516,0.044161
-0.808631,-0.068270,-0.128435,0.799740,-0.499219,0.090826,0.407528,-0.280820,-0.046988,0.574172,0.211458,1.093851,0.718607,0.029156,-0.143012,2.099001,-1.390950,-0.165073,0.261800,1.891580,-1.043295,1.700000,1.405297,-0.197208,0.156015,-0.094473,-0.079978,-0.086962,0.044811
-0.809813,-0.068013,-0.127835,0.799721,-0.499458,0.090557,0.405975,-0.281212,-0.047072,0.575514,0.211401,1.092663,0.718673,0.028579,-0.142685,2.100132,-1.390775,-0.164800,0.261800,1.891238,-1.043324,1.700000,1.405304,-0.196463,0.155687,-0.094154,-0.079583,-0.087430,0.045666
-0.810652,-0.067891,-0.127571,0.799888,-0.499513,0.090383,0.405517,-0.281284,-0.047302,0.576276,0.211364,1.091449,0.719213,0.028398,-0.142997,2.100943,-1.390767,-0.164797,0.261800,1.890633,-1.043525,1.700000,1.405726,-0.196240,0.155269,-0.094257,-0.079453,-0.087426,0.045829
-0.811320,-0.067834,-0.127474,0.800150,-0.499476,0.090256,0.405606,-0.281197,-0.047606,0.576747,0.211337,1.090223,0.719991,0.028415,-0.143630,2.101595,-1.390843,-0.164930,0.261800,1.889896,-1.043812,1.700000,1.406354,-0.196278,0.154808,-0.094571,-0.079454,-0.087188,0.045645
-0.812134,-0.068018,-0.127380,0.800102,-0.499499,0.090281,0.405137,-0.281616,-0.047820,0.576839,0.211565,1.089437,0.720086,0.028208,-0.144124,2.101923,-1.390215,-0.165307,0.261800,1.889330,-1.043941,1.700000,1.406678,-0.196477,0.155211,-0.094216,-0.079551,-0.087696,0.045325
-0.812900,-0.068103,-0.127226,0.800312,-0.499553,0.090250,0.405033,-0.281842,-0.047927,0.577443,0.211615,1.088722,0.720021,0.027883,-0.144265,2.102338,-1.389759,-0.165317,0.261800,1.888774,-1.044040,1.700000,1.406718,-0.196246,0.155521,-0.093857,-0.079625,-0.088186,0.045274
-0.813567,-0.067988,-0.126954,0.801037,-0.499672,0.090109,0.405659,-0.281680,-0.047822,0.579070,0.211309,1.088152,0.719636,0.027324,-0.143696,2.102924,-1.389648,-0.164594,0.261800,1.888239,-1.044077,1.700000,1.406187,-0.195157,0.155648,-0.093488,-0.079656,-0.088639,0.045763
-0.814173,-0.067524,-0.126929,0.801511,-0.499817,0.089905,0.405845,-0.281806,-0.047619,0.580480,0.210681,1.087656,0.719429,0.026691,-0.143423,2.103326,-1.389356,-0.164106,0.261800,1.887698,-1.044036,1.700000,1.405868,-0.194459,0.155518,-0.093037,-0.079670,-0.088934,0.046029
-0.814748,-0.066885,-0.127028,0.801859,-0.499975,0.089670,0.405810,-0.282076,-0.047366,0.581782,0.209892,1.087197,0.719312,0.026022,-0.143298,2.103636,-1.388974,-0.163737,0.261800,1.887152,-1.043958,1.700000,1.405656,-0.193958,0.155259,-0.092546,-0.079677,-0.089150,0.046184
-0.814154,-0.066014,-0.126763,0.801866,-0.499808,0.089516,0.406642,-0.281827,-0.047461,0.582494,0.210368,1.086723,0.718744,0.027115,-0.144416,2.104284,-1.388602,-0.163767,0.261800,1.886862,-1.043847,1.700000,1.406787,-0.192513,0.154838,-0.093083,-0.079935,-0.088897,0.045467
-0.814154,-0.065457,-0.126604,0.802109,-0.499656,0.089445,0.407104,-0.281385,-0.047554,0.583309,0.210815,1.086132,0.718405,0.027664,-0.145283,2.104798,-1.388379,-0.163737,0.261800,1.886541,-1.043770,1.700000,1.407392,-0.191622,0.154702,-0.093344,-0.080218,-0.088909,0.044947
-0.815343,-0.065531,-0.126659,0.802824,-0.499539,0.089539,0.406830,-0.280556,-0.047645,0.584328,0.211205,1.085305,0.718524,0.027124,-0.145646,2.105040,-1.388450,-0.163584,0.261800,1.886158,-1.043761,1.700000,1.406943,-0.191838,0.155135,-0.093052,-0.080553,-0.089451,0.044820
-0.816131,-0.065463,-0.126828,0.803630,-0.499667,0.089548,0.406303,-0.280353,-0.047210,0.585988,0.211793,1.084769,0.718309,0.026559,-0.146123,2.105137,-1.388143,-0.163338,0.261800,1.885764,-1.043710,1.700000,1.406126,-0.191888,0.155895,-0.092625,-0.080758,-0.089531,0.044506
-0.816718,-0.065323,-0.127055,0.804480,-0.499919,0.089512,0.405651,-0.280463,-0.046511,0.587967,0.212478,1.084378,0.717928,0.025983,-0.146655,2.105161,-1.387648,-0.163045,0.261800,1.885365,-1.043639,1.700000,1.405124,-0.191855,0.156818,-0.092132,-0.080900,-0.089381,0.044100
-0.817829,-0.065444,-0.126879,0.804739,-0.500103,0.089636,0.404988,-0.280441,-0.046951,0.588717,0.212355,1.083453,0.718145,0.025706,-0.146442,2.104986,-1.387816,-0.162941,0.261800,1.884868,-1.043660,1.700000,1.404728,-0.192385,0.156544,-0.092027,-0.080645,-0.089059,0.044177
-0.818698,-0.065221,-0.126704,0.804815,-0.500162,0.089845,0.404315,-0.280533,-0.047525,0.589346,0.211907,1.082482,0.718642,0.025436,-0.146243,2.104917,-1.387991,-0.162986,0.261800,1.884214,-1.043690,1.700000,1.404617,-0.192773,0.155797,-0.092142,-0.080403,-0.088666,0.044196
-0.819081,-0.064309,-0.126532,0.804528,-0.499971,0.090223,0.403623,-0.280851,-0.048366,0.589733,0.210811,1.081418,0.719701,0.025181,-0.146071,2.105059,-1.388180,-0.163327,0.261800,1.883247,-1.043739,1.700000,1.405076,-0.192877,0.154104,-0.092700,-0.080186,-0.088129,0.044097
